0.000000000000000000e+00,nan
1.000000000000000000e+00,4.599046647237033797e-02
2.000000000000000000e+00,1.158869365872597368e-01
3.000000000000000000e+00,2.769145610680932013e-01
4.000000000000000000e+00,4.691276912190444071e-01
5.000000000000000000e+00,7.356768643815645436e-01
6.000000000000000000e+00,1.060193321301722280e+00
7.000000000000000000e+00,1.440462039241105385e+00
8.000000000000000000e+00,1.907983609665156788e+00
9.000000000000000000e+00,2.398438772675281161e+00
1.000000000000000000e+01,2.943720925987846737e+00
1.100000000000000000e+01,3.544520484572295960e+00
1.200000000000000000e+01,4.200173964026844509e+00
1.300000000000000000e+01,4.854102855902939773e+00
1.400000000000000000e+01,5.508304307850512060e+00
1.500000000000000000e+01,6.122184357062185001e+00
1.600000000000000000e+01,6.708259232161745800e+00
1.700000000000000000e+01,7.260636042983637850e+00
1.800000000000000000e+01,7.786570604369294379e+00
1.900000000000000000e+01,8.265766371354841269e+00
2.000000000000000000e+01,8.739912019634290985e+00
2.100000000000000000e+01,9.192910293097755314e+00
2.200000000000000000e+01,9.632521235970612494e+00
2.300000000000000000e+01,1.005023742511101403e+01
2.400000000000000000e+01,1.046016402438828585e+01
2.500000000000000000e+01,1.085195706881409627e+01
2.600000000000000000e+01,1.126058252551041505e+01
2.700000000000000000e+01,1.166374349933293253e+01
2.800000000000000000e+01,1.209031361468032095e+01
2.900000000000000000e+01,1.253466434777605087e+01
3.000000000000000000e+01,1.298397666942396533e+01
3.100000000000000000e+01,1.343038913602426376e+01
3.200000000000000000e+01,1.385418106881669331e+01
3.300000000000000000e+01,1.425103786321739285e+01
3.400000000000000000e+01,1.462961665990487425e+01
3.500000000000000000e+01,1.495886101666672552e+01
3.600000000000000000e+01,1.524645783226913309e+01
3.700000000000000000e+01,1.548644459510162363e+01
3.800000000000000000e+01,1.568328561674987931e+01
3.900000000000000000e+01,1.583280074202113674e+01
4.000000000000000000e+01,1.594186304221508443e+01
4.100000000000000000e+01,1.602884843164938999e+01
4.200000000000000000e+01,1.611893215895949893e+01
4.300000000000000000e+01,1.622212317383243629e+01
4.400000000000000000e+01,1.635179300902476385e+01
4.500000000000000000e+01,1.650277250727658185e+01
4.600000000000000000e+01,1.668409350411737435e+01
4.700000000000000000e+01,1.689234040788495150e+01
4.800000000000000000e+01,1.712375732664498074e+01
4.900000000000000000e+01,1.739384667465438739e+01
5.000000000000000000e+01,1.768542373701438208e+01
5.100000000000000000e+01,1.801791373666942775e+01
5.200000000000000000e+01,1.839185023415557296e+01
5.300000000000000000e+01,1.879965575305994463e+01
5.400000000000000000e+01,1.926273874451833379e+01
5.500000000000000000e+01,1.975589191556835544e+01
5.600000000000000000e+01,2.028234101391950261e+01
5.700000000000000000e+01,2.080809157036858892e+01
5.800000000000000000e+01,2.123798751125153217e+01
5.900000000000000000e+01,2.154076313491809813e+01
6.000000000000000000e+01,2.176536184918494143e+01
6.100000000000000000e+01,2.198977020065964538e+01
6.200000000000000000e+01,2.220062541704461978e+01
6.300000000000000000e+01,2.233981349028464436e+01
6.400000000000000000e+01,2.236825385292006985e+01
6.500000000000000000e+01,2.227960791178928446e+01
6.600000000000000000e+01,2.210754585037154030e+01
6.700000000000000000e+01,2.189818112267741057e+01
6.800000000000000000e+01,2.167654442444187879e+01
6.900000000000000000e+01,2.144774800658043290e+01
7.000000000000000000e+01,2.122290667889719629e+01
7.100000000000000000e+01,2.100843079999814123e+01
7.200000000000000000e+01,2.080464443955651888e+01
7.300000000000000000e+01,2.061908475731602053e+01
7.400000000000000000e+01,2.046719439300904853e+01
7.500000000000000000e+01,2.033548800169810988e+01
7.600000000000000000e+01,2.021622491112086095e+01
7.700000000000000000e+01,2.009084458110860893e+01
7.800000000000000000e+01,1.996986923925030410e+01
7.900000000000000000e+01,1.986955031329079802e+01
8.000000000000000000e+01,1.980086839410460087e+01
8.100000000000000000e+01,1.977274592620527116e+01
8.200000000000000000e+01,1.978045214376596661e+01
8.300000000000000000e+01,1.982647225185035467e+01
8.400000000000000000e+01,1.991637619452435004e+01
8.500000000000000000e+01,2.003687373976714881e+01
8.600000000000000000e+01,2.018657758118652623e+01
8.700000000000000000e+01,2.035541754360543365e+01
8.800000000000000000e+01,2.050896091241373398e+01
8.900000000000000000e+01,2.062514291775268660e+01
9.000000000000000000e+01,2.066908809571660299e+01
9.100000000000000000e+01,2.062375311408129619e+01
9.200000000000000000e+01,2.050838370191366877e+01
9.300000000000000000e+01,2.035262259981934818e+01
9.400000000000000000e+01,2.018919299808742451e+01
9.500000000000000000e+01,2.003537857680078460e+01
9.600000000000000000e+01,1.991455800274589549e+01
9.700000000000000000e+01,1.982704997111716594e+01
9.800000000000000000e+01,1.977896065783509272e+01
9.900000000000000000e+01,1.976807332618029989e+01
1.000000000000000000e+02,1.979727038569514619e+01
1.010000000000000000e+02,1.986396375297577421e+01
1.020000000000000000e+02,1.996516154848181657e+01
1.030000000000000000e+02,2.008866277469248729e+01
1.040000000000000000e+02,2.021146923769891757e+01
1.050000000000000000e+02,2.033417393794978523e+01
1.060000000000000000e+02,2.046701143493918096e+01
1.070000000000000000e+02,2.061685713565524480e+01
1.080000000000000000e+02,2.079854864891424171e+01
1.090000000000000000e+02,2.100065219953727791e+01
1.100000000000000000e+02,2.122010541457890653e+01
1.110000000000000000e+02,2.144436759609470045e+01
1.120000000000000000e+02,2.166997120421797263e+01
1.130000000000000000e+02,2.189533767720547885e+01
1.140000000000000000e+02,2.209785010110956094e+01
1.150000000000000000e+02,2.227192626455075342e+01
1.160000000000000000e+02,2.236269939116156280e+01
1.170000000000000000e+02,2.233575967684930319e+01
1.180000000000000000e+02,2.219172837220889249e+01
1.190000000000000000e+02,2.198225817251653780e+01
1.200000000000000000e+02,2.176050940319904470e+01
1.210000000000000000e+02,2.153290622593425852e+01
1.220000000000000000e+02,2.123156494471241729e+01
1.230000000000000000e+02,2.080214052372906863e+01
1.240000000000000000e+02,2.027749573001132077e+01
1.250000000000000000e+02,1.975081806269271922e+01
1.260000000000000000e+02,1.925558946135610938e+01
1.270000000000000000e+02,1.879512887818301081e+01
1.280000000000000000e+02,1.839095780038153904e+01
1.290000000000000000e+02,1.800979820320942437e+01
1.300000000000000000e+02,1.768064042240512279e+01
1.310000000000000000e+02,1.738577367620850822e+01
1.320000000000000000e+02,1.711986342359851321e+01
1.330000000000000000e+02,1.688535086597790524e+01
1.340000000000000000e+02,1.667410127177536339e+01
1.350000000000000000e+02,1.649200444963627987e+01
1.360000000000000000e+02,1.633780548803906996e+01
1.370000000000000000e+02,1.620963892109768523e+01
1.380000000000000000e+02,1.610850583565901673e+01
1.390000000000000000e+02,1.602126386928771495e+01
1.400000000000000000e+02,1.593254526943137961e+01
1.410000000000000000e+02,1.582270576969083109e+01
1.420000000000000000e+02,1.567042354774168800e+01
1.430000000000000000e+02,1.547601930868459519e+01
1.440000000000000000e+02,1.523626255792661510e+01
1.450000000000000000e+02,1.494649998596124085e+01
1.460000000000000000e+02,1.460991942014734235e+01
1.470000000000000000e+02,1.424029426760854378e+01
1.480000000000000000e+02,1.384053252958983826e+01
1.490000000000000000e+02,1.340157840042044235e+01
1.500000000000000000e+02,1.295360058634668299e+01
1.510000000000000000e+02,1.250491698935221230e+01
1.520000000000000000e+02,1.206628837874945326e+01
1.530000000000000000e+02,1.164830308632507361e+01
1.540000000000000000e+02,1.123735131963453071e+01
1.550000000000000000e+02,1.084128711270318846e+01
1.560000000000000000e+02,1.045388884250943740e+01
1.570000000000000000e+02,1.004729168393161132e+01
1.580000000000000000e+02,9.619852333553017942e+00
1.590000000000000000e+02,9.185064598349526932e+00
1.600000000000000000e+02,8.735718113721210543e+00
1.610000000000000000e+02,8.259379007289730623e+00
1.620000000000000000e+02,7.770087879451510027e+00
1.630000000000000000e+02,7.253693662291516020e+00
1.640000000000000000e+02,6.706221648365883858e+00
1.650000000000000000e+02,6.119722147360391773e+00
1.660000000000000000e+02,5.507642249531505385e+00
1.670000000000000000e+02,4.854881923232832186e+00
1.680000000000000000e+02,4.194589571860078969e+00
1.690000000000000000e+02,3.552859289417225064e+00
1.700000000000000000e+02,2.937045003782078112e+00
1.710000000000000000e+02,2.406311108286459000e+00
1.720000000000000000e+02,1.894618696062222218e+00
1.730000000000000000e+02,1.436445049897564274e+00
