0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.181902676465561880e-03
2.000000000000000000e+00,1.650514058605598994e-02
3.000000000000000000e+00,3.557362129223874680e-02
4.000000000000000000e+00,6.556880216854965582e-02
5.000000000000000000e+00,9.775604684044034154e-02
6.000000000000000000e+00,1.352424953530280138e-01
7.000000000000000000e+00,1.798393005268381917e-01
8.000000000000000000e+00,2.286019821839004595e-01
9.000000000000000000e+00,2.787712386685602395e-01
1.000000000000000000e+01,3.301116629372897737e-01
1.100000000000000000e+01,3.824504963242084110e-01
1.200000000000000000e+01,4.343563402470910217e-01
1.300000000000000000e+01,4.826691483540461736e-01
1.400000000000000000e+01,5.291740985435130495e-01
1.500000000000000000e+01,5.732204859358785987e-01
1.600000000000000000e+01,6.128169495163799940e-01
1.700000000000000000e+01,6.487244833522587406e-01
1.800000000000000000e+01,6.808333284964603882e-01
1.900000000000000000e+01,7.079925980838691624e-01
2.000000000000000000e+01,7.322628748749595573e-01
2.100000000000000000e+01,7.532919089865308671e-01
2.200000000000000000e+01,7.710149820112586205e-01
2.300000000000000000e+01,7.863206902775707885e-01
2.400000000000000000e+01,7.986576716211587490e-01
2.500000000000000000e+01,8.091451637317498280e-01
2.600000000000000000e+01,8.179060751810187657e-01
2.700000000000000000e+01,8.249401209033130344e-01
2.800000000000000000e+01,8.311551831970076520e-01
2.900000000000000000e+01,8.360464527433143500e-01
3.000000000000000000e+01,8.402169001026056350e-01
3.100000000000000000e+01,8.434862792712825019e-01
3.200000000000000000e+01,8.459843524540946458e-01
3.300000000000000000e+01,8.481257471844302342e-01
3.400000000000000000e+01,8.499133186080105595e-01
3.500000000000000000e+01,8.512970049148094187e-01
3.600000000000000000e+01,8.523747590542505304e-01
3.700000000000000000e+01,8.532088504671514473e-01
3.800000000000000000e+01,8.539092124169970210e-01
3.900000000000000000e+01,8.544012948680183017e-01
4.000000000000000000e+01,8.548680529676183637e-01
4.100000000000000000e+01,8.551867908577950317e-01
4.200000000000000000e+01,8.553682318744053603e-01
4.300000000000000000e+01,8.555384315864171807e-01
4.400000000000000000e+01,8.556244991031523028e-01
4.500000000000000000e+01,8.556575360256204466e-01
4.600000000000000000e+01,8.556239476975937563e-01
4.700000000000000000e+01,8.555418894132207352e-01
4.800000000000000000e+01,8.553617295699840195e-01
4.900000000000000000e+01,8.552015979662418443e-01
5.000000000000000000e+01,8.548839343537790736e-01
5.100000000000000000e+01,8.543796856352350311e-01
5.200000000000000000e+01,8.538911313742570952e-01
5.300000000000000000e+01,8.531936981493032368e-01
5.400000000000000000e+01,8.523545325130275074e-01
5.500000000000000000e+01,8.513043472757169106e-01
5.600000000000000000e+01,8.499570242916838492e-01
5.700000000000000000e+01,8.481509865757015376e-01
5.800000000000000000e+01,8.459890509777836520e-01
5.900000000000000000e+01,8.435470892574381541e-01
6.000000000000000000e+01,8.400801201092598092e-01
6.100000000000000000e+01,8.360970094270010478e-01
6.200000000000000000e+01,8.310091750849317727e-01
6.300000000000000000e+01,8.249515365991371141e-01
6.400000000000000000e+01,8.180492495948702425e-01
6.500000000000000000e+01,8.093609293189396592e-01
6.600000000000000000e+01,7.987938494725788097e-01
6.700000000000000000e+01,7.862215513151189494e-01
6.800000000000000000e+01,7.710148254038234894e-01
6.900000000000000000e+01,7.529517762145047088e-01
7.000000000000000000e+01,7.326160093358173864e-01
7.100000000000000000e+01,7.081831001594949271e-01
7.200000000000000000e+01,6.801474536997927922e-01
7.300000000000000000e+01,6.489492711313815665e-01
7.400000000000000000e+01,6.122145433366235068e-01
7.500000000000000000e+01,5.731265415294963805e-01
7.600000000000000000e+01,5.302163344094906750e-01
7.700000000000000000e+01,4.832278961138062323e-01
7.800000000000000000e+01,4.346043771039952430e-01
7.900000000000000000e+01,3.816006089565970316e-01
8.000000000000000000e+01,3.315446305753185774e-01
8.100000000000000000e+01,2.786524094907385507e-01
8.200000000000000000e+01,2.293497563342438705e-01
8.300000000000000000e+01,1.822170152998298653e-01
8.400000000000000000e+01,1.350152782968859211e-01
8.500000000000000000e+01,9.710993558495478739e-02
8.600000000000000000e+01,6.479651203546749061e-02
8.700000000000000000e+01,3.723955129990676183e-02
8.800000000000000000e+01,1.640251179842636825e-02
8.900000000000000000e+01,4.521431101325790007e-03
9.000000000000000000e+01,1.601713251907458574e-16
9.100000000000000000e+01,4.612848532573682325e-03
9.200000000000000000e+01,1.671226873191063861e-02
9.300000000000000000e+01,3.689584591122845036e-02
9.400000000000000000e+01,6.409401314923182658e-02
9.500000000000000000e+01,9.709201435432424088e-02
9.600000000000000000e+01,1.363831663590787946e-01
9.700000000000000000e+01,1.809190662076687051e-01
9.800000000000000000e+01,2.284258936059777589e-01
9.900000000000000000e+01,2.800730244694198401e-01
1.000000000000000000e+02,3.299475551485835934e-01
1.010000000000000000e+02,3.822070796764872602e-01
1.020000000000000000e+02,4.346865825877020972e-01
1.030000000000000000e+02,4.822704173461052068e-01
1.040000000000000000e+02,5.292694176992168709e-01
1.050000000000000000e+02,5.729314625718939791e-01
1.060000000000000000e+02,6.127804926664398577e-01
1.070000000000000000e+02,6.481841257052698424e-01
1.080000000000000000e+02,6.803901067332447372e-01
1.090000000000000000e+02,7.079034541933200142e-01
1.100000000000000000e+02,7.322281113769275596e-01
1.110000000000000000e+02,7.533686826996998098e-01
1.120000000000000000e+02,7.708222413939134210e-01
1.130000000000000000e+02,7.859932266677199797e-01
1.140000000000000000e+02,7.987758967509130947e-01
1.150000000000000000e+02,8.091521860568662294e-01
